keyword,volume,addTime,storageUpdateBytes
F14796,35,726.252µs,4620
F14797,78,1.66712ms,10296
F14798,82,1.733374ms,10824
F14799,46,974.752µs,6072
F14800,48,985.955µs,6336
F14801,51,1.034834ms,6732
F14802,50,1.027126ms,6600
F14803,44,892.629µs,5808
F14804,61,1.263288ms,8052
F14805,58,1.23442ms,7656
F14806,42,888.371µs,5544
F14807,41,874.708µs,5412
F14808,47,996.834µs,6204
F14809,23,488.83µs,3036
F14810,3,61.792µs,396
F14811,57,1.161003ms,7524
F14812,31,646.831µs,4092
F14813,64,1.313294ms,8448
F14814,14,286.165µs,1848
F14815,40,812.916µs,5280
F14816,68,1.417247ms,8976
F14817,29,613.664µs,3828
F14818,25,535.502µs,3300
F14819,72,1.529454ms,9504
F14820,37,785.246µs,4884
F14821,34,711.667µs,4488
F14822,81,1.671084ms,10692
F14823,79,1.603504ms,10428
F14824,30,623.208µs,3960
F14825,62,1.284334ms,8184
F14826,63,1.329792ms,8316
F14827,52,1.103081ms,6864
F14828,17,358.373µs,2244
F14829,44,933.671µs,5808
F14830,59,1.224ms,7788
F14831,30,622.293µs,3960
F14832,46,933.208µs,6072
F14833,63,1.293086ms,8316
F14834,47,963.959µs,6204
F14835,11,226.04µs,1452
F14836,60,1.226293ms,7920
F14837,46,946.749µs,6072
F14838,15,306.918µs,1980
F14839,54,1.107373ms,7128
F14840,32,650.544µs,4224
F14841,33,682.209µs,4356
F14842,52,1.061961ms,6864
F14843,29,597.04µs,3828
F14844,63,1.300046ms,8316
F14845,40,821.413µs,5280
F14846,24,488.041µs,3168
F14847,65,1.328328ms,8580
F14848,27,550.542µs,3564
F14849,59,1.20575ms,7788
F14850,70,1.4335ms,9240
F14851,64,1.31121ms,8448
F14852,37,752.538µs,4884
F14853,73,1.490085ms,9636
F14854,78,1.597958ms,10296
F14855,71,1.45175ms,9372
F14856,37,754.122µs,4884
F14857,35,717.709µs,4620
F14858,45,919.538µs,5940
F14859,1,20.458µs,132
F14860,48,989.335µs,6336
F14861,40,815.751µs,5280
F14862,46,948.665µs,6072
F14863,56,1.158208ms,7392
F14864,59,1.197586ms,7788
F14865,35,721.082µs,4620
F14866,34,693.873µs,4488
F14867,29,592.084µs,3828
F14868,9,183.876µs,1188
F14869,17,346.919µs,2244
F14870,11,225.375µs,1452
F14871,7,142.834µs,924
F14872,15,304.252µs,1980
F14873,57,1.162999ms,7524
F14874,48,982.714µs,6336
F14875,62,1.272542ms,8184
F14876,35,717.75µs,4620
F14877,38,775.413µs,5016
F14878,66,1.349831ms,8712
F14879,38,782.875µs,5016
F14880,32,647.999µs,4224
F14881,49,1.001332ms,6468
F14882,72,1.488711ms,9504
F14883,54,1.104998ms,7128
F14884,53,1.088167ms,6996
F14885,47,953.418µs,6204
F14886,54,1.108124ms,7128
F14887,22,450.043µs,2904
F14888,24,494.748µs,3168
F14889,39,796.918µs,5148
F14890,20,408.291µs,2640
F14891,34,702.33µs,4488
F14892,55,1.123619ms,7260
F14893,69,1.419461ms,9108
F14894,37,758.541µs,4884
F14895,37,752.625µs,4884
F14896,74,1.555302ms,9768
F14897,60,1.300504ms,7920
F14898,76,1.646873ms,10032
F14899,35,762.748µs,4620
F14900,56,1.219663ms,7392
F14901,5,108.083µs,660
F14902,11,231.166µs,1452
F14903,1,21.792µs,132
F14904,57,1.225293ms,7524
F14905,54,1.157335ms,7128
F14906,37,817.502µs,4884
F14907,97,2.079593ms,12804
F14908,53,1.138999ms,6996
F14909,12,247.709µs,1584
F14910,82,1.735953ms,10824
F14911,78,1.643002ms,10296
F14912,33,697.625µs,4356
F14913,70,1.500789ms,9240
F14914,14,296.333µs,1848
F14915,34,731.497µs,4488
F14916,33,697.08µs,4356
F14917,65,1.377084ms,8580
F14918,35,734.83µs,4620
F14919,41,862.418µs,5412
F14920,47,981.376µs,6204
F14921,47,985.292µs,6204
F14922,35,736.337µs,4620
F14923,51,1.05679ms,6732
F14924,20,407.458µs,2640
F14925,40,841.291µs,5280
F14926,79,1.631713ms,10428
F14927,22,457.752µs,2904
F14928,41,859.79µs,5412
F14929,58,1.191038ms,7656
F14930,38,785.087µs,5016
F14931,39,798.999µs,5148
F14932,30,611.915µs,3960
F14933,46,951.079µs,6072
F14934,32,652.25µs,4224
F14935,3,61.501µs,396
F14936,62,1.275615ms,8184
F14937,55,1.15817ms,7260
F14938,1,20.834µs,132
F14939,85,1.743745ms,11220
F14940,56,1.142874ms,7392
F14941,23,465.624µs,3036
F14942,77,1.593792ms,10164
F14943,40,814.831µs,5280
F14944,16,326.374µs,2112
F14945,50,1.038ms,6600
F14946,45,928.295µs,5940
F14947,1,20.5µs,132
F14948,48,978.58µs,6336
F14949,71,1.463503ms,9372
F14950,55,1.144169ms,7260
F14951,31,632.791µs,4092
F14952,42,868.709µs,5544
F14953,47,953.037µs,6204
F14954,28,576.167µs,3696
F14955,43,882.5µs,5676
F14956,52,1.067917ms,6864
F14957,59,1.199875ms,7788
F14958,83,1.691415ms,10956
F14959,43,880.671µs,5676
F14960,33,671.456µs,4356
F14961,18,379.001µs,2376
F14962,25,509.208µs,3300
F14963,24,487.46µs,3168
F14964,100,2.037705ms,13200
F14965,44,902.415µs,5808
F14966,71,1.455503ms,9372
F14967,60,1.226337ms,7920
F14968,45,918.497µs,5940
F14969,53,1.091878ms,6996
F14970,43,885.707µs,5676
F14971,42,865.251µs,5544
F14972,51,1.034963ms,6732
F14973,25,513.832µs,3300
F14974,47,952.62µs,6204
F14975,59,1.205538ms,7788
F14976,42,863.875µs,5544
F14977,78,1.582498ms,10296
F14978,53,1.089704ms,6996
F14979,12,251.957µs,1584
F14980,2,43.042µs,264
F14981,8,169.082µs,1056
F14982,47,996.83µs,6204
F14983,76,1.615162ms,10032
F14984,84,1.777003ms,11088
F14985,42,853.584µs,5544
F14986,42,866.208µs,5544
F14987,16,327.169µs,2112
F14988,49,1.00358ms,6468
F14989,28,568.584µs,3696
F14990,42,868.416µs,5544
F14991,49,1.024917ms,6468
F14992,23,491.584µs,3036
F14993,15,317.084µs,1980
F14994,42,888.085µs,5544
F14995,61,1.28833ms,8052
F14996,4,84.541µs,528
F14997,12,253.003µs,1584
F14998,42,884.083µs,5544
F14999,69,1.430039ms,9108
F15000,39,794.792µs,5148
F15001,40,821.291µs,5280
F15002,39,797.913µs,5148
F15003,50,1.025835ms,6600
F15004,48,994.461µs,6336
F15005,58,1.189545ms,7656
F15006,44,890.379µs,5808
F15007,61,1.246839ms,8052
F15008,44,907.416µs,5808
F15009,62,1.263207ms,8184
F15010,61,1.252001ms,8052
F15011,40,821.5µs,5280
F15012,52,1.064288ms,6864
F15013,27,558.167µs,3564
F15014,88,1.795248ms,11616
F15015,27,549.83µs,3564
F15016,39,798.915µs,5148
F15017,64,1.309418ms,8448
F15018,100,2.046998ms,13200
F15019,48,978.042µs,6336
F15020,55,1.124705ms,7260
F15021,76,1.548876ms,10032
F15022,28,577.041µs,3696
F15023,18,365.832µs,2376
F15024,29,597.752µs,3828
F15025,21,427.874µs,2772
F15026,62,1.271999ms,8184
F15027,49,994.665µs,6468
F15028,75,1.537467ms,9900
F15029,37,750.881µs,4884
F15030,54,1.099667ms,7128
F15031,18,373.165µs,2376
F15032,46,955.669µs,6072
F15033,19,404.416µs,2508
F15034,97,2.056126ms,12804
F15035,1,21.334µs,132
F15036,42,882.165µs,5544
F15037,36,761.167µs,4752
F15038,31,651.251µs,4092
F15039,54,1.143003ms,7128
F15040,24,509.335µs,3168
F15041,4,84.874µs,528
F15042,13,275.626µs,1716
F15043,65,1.377626ms,8580
F15044,48,1.014209ms,6336
F15045,46,945.541µs,6072
F15046,12,244.501µs,1584
F15047,54,1.108333ms,7128
F15048,23,466.958µs,3036
F15049,62,1.271956ms,8184
F15050,85,1.742373ms,11220
F15051,44,902.875µs,5808
F15052,13,271.789µs,1716
F15053,52,1.061837ms,6864
F15054,84,1.723878ms,11088
F15055,46,979.333µs,6072
F15056,30,636.249µs,3960
F15057,53,1.124585ms,6996
F15058,13,274.998µs,1716
F15059,45,961.584µs,5940
F15060,39,821.582µs,5148
F15061,17,348.749µs,2244
F15062,46,978.502µs,6072
F15063,62,1.285209ms,8184
F15064,33,669.166µs,4356
F15065,66,1.351209ms,8712
F15066,67,1.366162ms,8844
F15067,2,41.084µs,264
F15068,2,40.917µs,264
F15069,66,1.34621ms,8712
F15070,51,1.046337ms,6732
F15071,52,1.063419ms,6864
F15072,44,931.877µs,5808
F15073,25,540.664µs,3300
F15074,26,549.75µs,3432
F15075,62,1.321084ms,8184
F15076,55,1.159127ms,7260
F15077,14,295.334µs,1848
F15078,30,621.671µs,3960
F15079,41,837.334µs,5412
F15080,59,1.250172ms,7788
F15081,51,1.049666ms,6732
F15082,74,1.533965ms,9768
F15083,25,526.13µs,3300
F15084,8,168.749µs,1056
F15085,53,1.124371ms,6996
F15086,22,463.251µs,2904
F15087,38,802.086µs,5016
F15088,22,469.333µs,2904
F15089,48,1.004163ms,6336
F15090,47,967.628µs,6204
F15091,51,1.040334ms,6732
F15092,62,1.279288ms,8184
F15093,25,518.166µs,3300
F15094,36,734.125µs,4752
F15095,23,467.455µs,3036
F15096,57,1.162166ms,7524
F15097,46,945.915µs,6072
F15098,92,1.884925ms,12144
F15099,1,21.042µs,132
F15100,71,1.452166ms,9372
F15101,101,2.058871ms,13332
F15102,54,1.102501ms,7128
F15103,37,779.877µs,4884
F15104,55,1.25617ms,7260
F15105,52,1.190505ms,6864
F15106,20,453.753µs,2640
F15107,43,983.123µs,5676
F15108,22,509.21µs,2904
F15109,87,1.805586ms,11484
F15110,19,396.043µs,2508
F15111,6,123.75µs,792
F15112,38,774.539µs,5016
F15113,30,609.667µs,3960
F15114,49,1.000708ms,6468
F15115,36,731.75µs,4752
F15116,79,1.611377ms,10428
F15117,36,739.417µs,4752
F15118,74,1.513796ms,9768
F15119,68,1.424375ms,8976
F15120,54,1.139959ms,7128
F15121,30,642.001µs,3960
F15122,9,190.875µs,1188
F15123,48,1.016377ms,6336
F15124,25,533.836µs,3300
F15125,49,1.030414ms,6468
F15126,37,758.791µs,4884
F15127,34,695.041µs,4488
F15128,78,1.597704ms,10296
F15129,44,938.337µs,5808
F15130,77,1.633623ms,10164
F15131,66,1.378044ms,8712
F15132,29,597.415µs,3828
F15133,54,1.103374ms,7128
F15134,34,698.958µs,4488
F15135,54,1.095504ms,7128
F15136,8,169.749µs,1056
F15137,33,674.711µs,4356
F15138,29,589.541µs,3828
F15139,56,1.150038ms,7392
F15140,27,549.502µs,3564
F15141,47,965.29µs,6204
F15142,2,40.958µs,264
F15143,55,1.122836ms,7260
F15144,54,1.103254ms,7128
F15145,12,243.043µs,1584
F15146,1,27.458µs,132
F15147,55,1.12329ms,7260
F15148,72,1.475337ms,9504
F15149,60,1.228292ms,7920
F15150,80,1.652293ms,10560
F15151,62,1.276539ms,8184
F15152,39,791.538µs,5148
F15153,64,1.308789ms,8448
F15154,49,999.29µs,6468
F15155,35,716.749µs,4620
F15156,62,1.273627ms,8184
F15157,55,1.126581ms,7260
F15158,55,1.12208ms,7260
F15159,88,1.786871ms,11616
F15160,32,650.712µs,4224
F15161,47,965.712µs,6204
F15162,78,1.589041ms,10296
F15163,37,753.249µs,4884
F15164,49,1.04721ms,6468
F15165,34,695.331µs,4488
F15166,27,558.709µs,3564
F15167,68,1.393501ms,8976
F15168,31,635.211µs,4092
F15169,38,775.333µs,5016
F15170,41,843.54µs,5412
F15171,28,570.205µs,3696
F15172,47,965.331µs,6204
F15173,48,978.958µs,6336
F15174,34,697.501µs,4488
F15175,30,616.086µs,3960
F15176,13,265.46µs,1716
F15177,73,1.490332ms,9636
F15178,27,554.875µs,3564
F15179,40,817.331µs,5280
F15180,37,753.296µs,4884
F15181,77,1.579043ms,10164
F15182,36,730.125µs,4752
F15183,45,938.124µs,5940
F15184,56,1.151791ms,7392
F15185,9,183.332µs,1188
F15186,57,1.162121ms,7524
F15187,73,1.497629ms,9636
F15188,73,1.486787ms,9636
F15189,27,546.871µs,3564
F15190,19,393.708µs,2508
F15191,35,711.957µs,4620
F15192,36,742.456µs,4752
F15193,25,509.753µs,3300
F15194,40,815.419µs,5280
F15195,36,737.746µs,4752
F15196,58,1.184128ms,7656
F15197,79,1.623625ms,10428
F15198,54,1.101838ms,7128
F15199,36,742.211µs,4752
F15200,44,892.208µs,5808
F15201,19,397.123µs,2508
F15202,29,595.835µs,3828
F15203,56,1.154504ms,7392
F15204,21,425.787µs,2772
F15205,27,547.333µs,3564
F15206,29,598.252µs,3828
F15207,55,1.116501ms,7260
F15208,40,813.083µs,5280
F15209,48,986.498µs,6336
F15210,28,572.039µs,3696
F15211,37,751.88µs,4884
F15212,37,761.584µs,4884
F15213,10,202.167µs,1320
F15214,33,681.04µs,4356
F15215,16,334.334µs,2112
F15216,94,1.921876ms,12408
F15217,48,988.749µs,6336
F15218,35,716.129µs,4620
F15219,33,674.792µs,4356
F15220,48,990.085µs,6336
F15221,16,325.873µs,2112
F15222,24,486.835µs,3168
F15223,40,811.837µs,5280
F15224,46,948.08µs,6072
F15225,65,1.330332ms,8580
F15226,97,1.978623ms,12804
F15227,34,695.958µs,4488
F15228,34,702.876µs,4488
F15229,42,854.039µs,5544
F15230,60,1.229288ms,7920
F15231,72,1.481754ms,9504
F15232,37,764.332µs,4884
F15233,28,591.958µs,3696
F15234,66,1.408619ms,8712
F15235,53,1.126666ms,6996
F15236,1,24.833µs,132
F15237,28,597.334µs,3696
F15238,31,660.707µs,4092
F15239,58,1.206085ms,7656
F15240,61,1.277336ms,8052
F15241,57,1.168002ms,7524
F15242,46,942.504µs,6072
F15243,30,614.793µs,3960
F15244,41,841.581µs,5412
F15245,17,345.998µs,2244
F15246,75,1.534041ms,9900
F15247,44,906.786µs,5808
F15248,38,774.752µs,5016
F15249,27,555.208µs,3564
F15250,82,1.671501ms,10824
F15251,40,813.04µs,5280
F15252,41,841.952µs,5412
F15253,45,916.081µs,5940
F15254,23,469.752µs,3036
F15255,60,1.223962ms,7920
F15256,19,387.749µs,2508
F15257,78,1.599418ms,10296
F15258,19,387.167µs,2508
F15259,77,1.579787ms,10164
F15260,55,1.123ms,7260
F15261,40,814.834µs,5280
F15262,41,835.749µs,5412
F15263,23,466.586µs,3036
F15264,25,507.125µs,3300
F15265,53,1.08371ms,6996
F15266,12,243.874µs,1584
F15267,6,121.791µs,792
F15268,3,61.208µs,396
F15269,51,1.050252ms,6732
F15270,45,913.248µs,5940
F15271,52,1.069539ms,6864
F15272,43,885.833µs,5676
F15273,54,1.099876ms,7128
F15274,45,921.707µs,5940
F15275,58,1.192963ms,7656
F15276,12,244.498µs,1584
F15277,54,1.108746ms,7128
F15278,42,861.96µs,5544
F15279,29,590.038µs,3828
F15280,7,141.668µs,924
F15281,41,833.295µs,5412
F15282,69,1.409379ms,9108
F15283,1,20.542µs,132
F15284,66,1.354123ms,8712
F15285,50,1.016629ms,6600
F15286,24,493.373µs,3168
F15287,43,874.337µs,5676
F15288,52,1.064541ms,6864
F15289,84,1.722295ms,11088
F15290,48,978.379µs,6336
F15291,38,770.041µs,5016
F15292,27,560.337µs,3564
F15293,53,1.074333ms,6996
F15294,50,1.024709ms,6600
F15295,24,486.543µs,3168
F15296,70,1.434378ms,9240
F15297,43,882.917µs,5676
F15298,48,996.163µs,6336
F15299,43,878.578µs,5676
F15300,69,1.410743ms,9108
F15301,59,1.204709ms,7788
F15302,27,547.624µs,3564
F15303,29,594.585µs,3828
F15304,8,162.5µs,1056
F15305,25,524.831µs,3300
F15306,43,885.413µs,5676
F15307,68,1.403456ms,8976
F15308,34,706.753µs,4488
F15309,36,741.46µs,4752
F15310,37,754.205µs,4884
F15311,50,1.03229ms,6600
F15312,47,961.743µs,6204
F15313,44,895.744µs,5808
F15314,25,514.791µs,3300
F15315,28,572.539µs,3696
F15316,34,696.162µs,4488
F15317,25,517.499µs,3300
F15318,6,122.96µs,792
F15319,34,693.667µs,4488
F15320,16,324.875µs,2112
F15321,32,659.626µs,4224
F15322,42,856.171µs,5544
F15323,1,20.708µs,132
F15324,39,803.207µs,5148
F15325,17,346.124µs,2244
F15326,76,1.550625ms,10032
F15327,49,1.003701ms,6468
F15328,44,903.122µs,5808
F15329,15,313.708µs,1980
F15330,9,183.958µs,1188
F15331,37,750.793µs,4884
F15332,24,488.249µs,3168
F15333,44,904.792µs,5808
F15334,56,1.152546ms,7392
F15335,31,632.419µs,4092
F15336,73,1.494252ms,9636
F15337,42,857.791µs,5544
F15338,58,1.182917ms,7656
F15339,52,1.092125ms,6864
F15340,43,900.082µs,5676
F15341,41,847.166µs,5412
F15342,80,1.642509ms,10560
F15343,102,2.127333ms,13464
F15344,64,1.310923ms,8448
F15345,103,2.109583ms,13596
F15346,17,345.123µs,2244
F15347,49,1.019543ms,6468
F15348,37,757.041µs,4884
F15349,48,1.010419ms,6336
F15350,36,751.126µs,4752
F15351,59,1.209874ms,7788
F15352,78,1.60792ms,10296
F15353,3,62.999µs,396
F15354,67,1.385958ms,8844
F15355,19,387.583µs,2508
F15356,40,843.081µs,5280
F15357,58,1.19725ms,7656
F15358,54,1.114915ms,7128
F15359,47,978.871µs,6204
F15360,49,1.053917ms,6468
F15361,36,754.212µs,4752
F15362,60,1.311125ms,7920
F15363,29,628.79µs,3828
F15364,48,1.040625ms,6336
F15365,69,1.484369ms,9108
F15366,49,1.073543ms,6468
F15367,104,2.238787ms,13728
F15368,32,703.625µs,4224
F15369,31,668.624µs,4092
F15370,16,341.622µs,2112
F15371,67,1.491085ms,8844
F15372,32,697.583µs,4224
F15373,43,883.71µs,5676
F15374,53,1.094288ms,6996
F15375,27,599.501µs,3564
F15376,42,935.126µs,5544
F15377,24,513.957µs,3168
F15378,27,570.796µs,3564
F15379,34,728.124µs,4488
F15380,37,786.542µs,4884
F15381,22,470.499µs,2904
F15382,20,423.127µs,2640
F15383,68,1.408126ms,8976
F15384,47,954.166µs,6204
F15385,82,1.665334ms,10824
F15386,32,651.583µs,4224
F15387,72,1.522836ms,9504
F15388,29,609.081µs,3828
F15389,46,974.625µs,6072
F15390,65,1.38067ms,8580
F15391,70,1.441289ms,9240
F15392,24,494.041µs,3168
F15393,38,772.211µs,5016
F15394,27,559µs,3564
F15395,25,509.667µs,3300
F15396,25,511.205µs,3300
F15397,15,316.626µs,1980
F15398,59,1.223666ms,7788
F15399,43,911.582µs,5676
F15400,44,926.207µs,5808
F15401,47,994.126µs,6204
F15402,20,424.584µs,2640
F15403,68,1.422542ms,8976
F15404,78,1.596831ms,10296
F15405,56,1.15479ms,7392
F15406,9,183.292µs,1188
F15407,39,798.418µs,5148
F15408,38,776.248µs,5016
F15409,12,254.497µs,1584
F15410,112,2.369834ms,14784
F15411,68,1.46641ms,8976
F15412,34,721.791µs,4488
F15413,92,1.943381ms,12144
F15414,18,380.834µs,2376
F15415,65,1.368998ms,8580
F15416,33,704.045µs,4356
F15417,54,1.109625ms,7128
F15418,31,641.457µs,4092
F15419,72,1.471753ms,9504
F15420,22,448.168µs,2904
F15421,32,648.663µs,4224
F15422,33,683.584µs,4356
F15423,54,1.101874ms,7128
F15424,59,1.199669ms,7788
F15425,53,1.088247ms,6996
F15426,18,367.002µs,2376
F15427,50,1.021954ms,6600
F15428,55,1.12788ms,7260
F15429,48,987.415µs,6336
F15430,53,1.083208ms,6996
F15431,52,1.066544ms,6864
F15432,24,495.962µs,3168
F15433,26,530.876µs,3432
F15434,61,1.252748ms,8052
F15435,38,777.332µs,5016
F15436,71,1.449168ms,9372
F15437,69,1.403089ms,9108
F15438,43,886.459µs,5676
F15439,24,485.752µs,3168
F15440,66,1.353749ms,8712
F15441,31,637.459µs,4092
F15442,24,487.497µs,3168
F15443,34,699.252µs,4488
F15444,63,1.327626ms,8316
F15445,38,811.337µs,5016
F15446,29,611.499µs,3828
F15447,49,1.043667ms,6468
F15448,50,1.063331ms,6600
F15449,42,891.626µs,5544
F15450,24,508.624µs,3168
F15451,68,1.435875ms,8976
F15452,37,784.828µs,4884
F15453,46,972.414µs,6072
F15454,19,395.671µs,2508
F15455,39,802.214µs,5148
F15456,54,1.111624ms,7128
F15457,40,812.372µs,5280
F15458,1,20.583µs,132
F15459,81,1.654249ms,10692
F15460,26,547.457µs,3432
F15461,67,1.406998ms,8844
F15462,22,472.045µs,2904
F15463,18,378.959µs,2376
F15464,57,1.199287ms,7524
F15465,40,849.415µs,5280
F15466,53,1.110707ms,6996
F15467,17,346.29µs,2244
F15468,53,1.100585ms,6996
F15469,67,1.398796ms,8844
F15470,51,1.057084ms,6732
F15471,36,768.5µs,4752
F15472,61,1.291919ms,8052
F15473,76,1.612792ms,10032
F15474,45,949.416µs,5940
F15475,28,589.707µs,3696
F15476,74,1.559ms,9768
F15477,42,892.628µs,5544
F15478,84,1.78125ms,11088
F15479,29,597.334µs,3828
F15480,45,914.792µs,5940
F15481,51,1.057126ms,6732
F15482,18,366.831µs,2376
F15483,42,854.461µs,5544
F15484,82,1.682623ms,10824
F15485,42,864.335µs,5544
F15486,52,1.084455ms,6864
F15487,39,801.378µs,5148
F15488,48,987.924µs,6336
F15489,40,814.625µs,5280
F15490,54,1.117915ms,7128
F15491,53,1.099ms,6996
F15492,65,1.349706ms,8580
F15493,57,1.167042ms,7524
F15494,31,636.042µs,4092
F15495,44,897.791µs,5808
F15496,56,1.14629ms,7392
F15497,45,925.212µs,5940
F15498,71,1.464622ms,9372
F15499,51,1.081794ms,6732
F15500,67,1.4245ms,8844
F15501,37,788.335µs,4884
F15502,1,21.542µs,132
F15503,6,127.583µs,792
F15504,57,1.209376ms,7524
F15505,13,272.875µs,1716
F15506,1,20.291µs,132
F15507,26,529.666µs,3432
F15508,33,676.668µs,4356
F15509,65,1.349792ms,8580
F15510,71,1.458709ms,9372
F15511,51,1.050002ms,6732
F15512,45,917.499µs,5940
F15513,15,314.375µs,1980
F15514,22,448.75µs,2904
F15515,41,836.376µs,5412
F15516,54,1.108041ms,7128
F15517,38,778.54µs,5016
F15518,23,470.289µs,3036
F15519,24,488.249µs,3168
F15520,66,1.370709ms,8712
F15521,70,1.445371ms,9240
F15522,73,1.502747ms,9636
F15523,76,1.560285ms,10032
F15524,40,819.044µs,5280
F15525,46,944.747µs,6072
F15526,2,41.792µs,264
F15527,12,245.164µs,1584
F15528,68,1.486832ms,8976
F15529,56,1.287167ms,7392
F15530,64,1.460791ms,8448
F15531,43,977.167µs,5676
F15532,25,548.411µs,3300
F15533,44,894.415µs,5808
F15534,66,1.359665ms,8712
F15535,42,866.965µs,5544
F15536,75,1.554913ms,9900
F15537,27,621.628µs,3564
F15538,63,1.446581ms,8316
F15539,21,479.875µs,2772
F15540,47,1.076043ms,6204
F15541,28,634.456µs,3696
F15542,27,597.042µs,3564
F15543,44,903.503µs,5808
F15544,40,820.417µs,5280
F15545,89,1.834373ms,11748
F15546,56,1.151167ms,7392
F15547,29,597.663µs,3828
F15548,53,1.080882ms,6996
F15549,63,1.294251ms,8316
F15550,35,733.295µs,4620
F15551,53,1.118499ms,6996
F15552,32,663.545µs,4224
F15553,51,1.04312ms,6732
F15554,28,577.54µs,3696
F15555,56,1.15ms,7392
F15556,39,801.669µs,5148
F15557,9,181.5µs,1188
F15558,60,1.227249ms,7920
F15559,35,714.463µs,4620
F15560,60,1.241542ms,7920
F15561,41,844.751µs,5412
F15562,13,265.459µs,1716
F15563,45,920.747µs,5940
F15564,1,20.291µs,132
F15565,49,1.00329ms,6468
F15566,32,654.666µs,4224
F15567,22,464.58µs,2904
F15568,29,591.541µs,3828
F15569,80,1.639502ms,10560
F15570,38,781.956µs,5016
F15571,29,590.169µs,3828
F15572,2,40.751µs,264
F15573,42,860.704µs,5544
F15574,39,791.039µs,5148
F15575,63,1.295747ms,8316
F15576,38,1.072788ms,5016
F15577,66,1.556788ms,8712
F15578,56,1.322788ms,7392
F15579,64,1.511377ms,8448
F15580,55,1.287121ms,7260
F15581,75,1.758208ms,9900
F15582,7,162.791µs,924
F15583,56,1.308499ms,7392
F15584,22,521.75µs,2904
F15585,53,1.23746ms,6996
F15586,53,3.213252ms,6996
F15587,45,7.994795ms,5940
F15588,36,907.459µs,4752
F15589,12,302.167µs,1584
F15590,64,1.61533ms,8448
F15591,35,885.624µs,4620
F15592,55,1.380083ms,7260
F15593,50,6.927294ms,6600
F15594,69,5.660414ms,9108
F15595,27,1.791332ms,3564
F15596,44,5.115334ms,5808
F15597,8,201.584µs,1056
F15598,48,1.230375ms,6336
F15599,57,1.561123ms,7524
F15600,32,1.556832ms,4224
F15601,58,3.814209ms,7656
F15602,36,4.231583ms,4752
F15603,44,1.184207ms,5808
F15604,40,1.075165ms,5280
F15605,34,926.912µs,4488
F15606,50,1.372086ms,6600
F15607,71,1.937379ms,9372
F15608,36,972.546µs,4752
F15609,20,564.25µs,2640
F15610,91,2.526667ms,12012
F15611,43,1.217171ms,5676
F15612,31,878.705µs,4092
F15613,29,781.082µs,3828
F15614,34,931.08µs,4488
F15615,59,1.672874ms,7788
F15616,46,1.291917ms,6072
F15617,24,683.959µs,3168
F15618,40,1.129584ms,5280
F15619,46,1.288121ms,6072
F15620,39,1.09812ms,5148
F15621,70,1.931417ms,9240
F15622,30,746.163µs,3960
F15623,34,855.416µs,4488
F15624,47,1.162456ms,6204
F15625,40,982.163µs,5280
F15626,46,1.13004ms,6072
F15627,47,1.150042ms,6204
F15628,46,1.14675ms,6072
F15629,30,754.919µs,3960
F15630,43,1.077876ms,5676
F15631,29,715.043µs,3828
F15632,69,1.689377ms,9108
F15633,57,1.38521ms,7524
F15634,51,1.24529ms,6732
F15635,43,1.049581ms,5676
F15636,44,1.069669ms,5808
F15637,4,97.209µs,528
F15638,53,1.311918ms,6996
F15639,69,1.677539ms,9108
F15640,51,1.238378ms,6732
F15641,27,657.708µs,3564
F15642,42,1.019414ms,5544
F15643,37,901.958µs,4884
F15644,59,1.439166ms,7788
F15645,42,1.020793ms,5544
F15646,28,682.374µs,3696
F15647,50,1.2135ms,6600
F15648,16,391.791µs,2112
F15649,60,1.472587ms,7920
F15650,39,948.042µs,5148
F15651,33,807.171µs,4356
F15652,48,1.161791ms,6336
F15653,31,760.002µs,4092
F15654,27,657.373µs,3564
F15655,30,727.415µs,3960
F15656,18,438.877µs,2376
F15657,66,1.610208ms,8712
F15658,74,1.81891ms,9768
F15659,36,874.084µs,4752
F15660,32,781.624µs,4224
F15661,17,413.915µs,2244
F15662,50,1.225163ms,6600
F15663,26,629.043µs,3432
F15664,45,1.098417ms,5940
F15665,21,517.75µs,2772
F15666,53,1.28267ms,6996
F15667,46,1.131293ms,6072
F15668,23,564.127µs,3036
F15669,18,440.331µs,2376
F15670,37,913.668µs,4884
F15671,69,1.681628ms,9108
F15672,38,940.667µs,5016
F15673,25,609.458µs,3300
F15674,24,584.21µs,3168
F15675,74,1.803325ms,9768
F15676,41,1.006296ms,5412
F15677,103,2.512373ms,13596
F15678,48,1.170206ms,6336
F15679,59,1.447749ms,7788
F15680,35,852.207µs,4620
F15681,19,468.667µs,2508
F15682,55,1.33229ms,7260
F15683,68,1.664288ms,8976
F15684,17,411.584µs,2244
F15685,51,1.261954ms,6732
F15686,41,996.915µs,5412
F15687,47,1.156997ms,6204
F15688,61,1.48608ms,8052
F15689,81,1.979578ms,10692
F15690,44,1.077042ms,5808
F15691,24,587.668µs,3168
F15692,1,24µs,132
F15693,29,708.5µs,3828
F15694,31,763.168µs,4092
F15695,64,1.559579ms,8448
F15696,42,1.033666ms,5544
F15697,37,903.04µs,4884
F15698,72,1.771755ms,9504
F15699,92,2.246583ms,12144
F15700,38,938.249µs,5016
F15701,52,1.267957ms,6864
F15702,64,1.569921ms,8448
F15703,29,708.166µs,3828
F15704,31,763.877µs,4092
